Input args:
Dim: 2
seed: 9
seed_data: 10
/home/samwiq/spa/seq-posterior-approx-w-nf-dev/mv_gaussian/2d w 5 obs/lunarc
/home/samwiq/spa/seq-posterior-approx-w-nf-dev/mv_gaussian
Nbr trainable parameters: 17776
start training
Epoch: 0, loss: 0.860726871280931, eval loss: 6.608809947967529
Epoch: 1, loss: 0.4970318170590326, eval loss: 0.656221330165863
Epoch: 2, loss: 0.4693361389730126, eval loss: 0.5064437985420227
Epoch: 3, loss: 0.4529709226451814, eval loss: 0.3755348324775696
Epoch: 4, loss: 0.4374130167113617, eval loss: 0.39057713747024536
Epoch: 5, loss: 0.4251940719340928, eval loss: 0.3971864581108093
Epoch: 6, loss: 0.4230744939192664, eval loss: 0.35574063658714294
Epoch: 7, loss: 0.41795150802558056, eval loss: 0.34722015261650085
Epoch: 8, loss: 0.4113839373679366, eval loss: 0.32706865668296814
Epoch: 9, loss: 0.4120568771741819, eval loss: 0.3903525173664093
Epoch: 10, loss: 0.4061714255987317, eval loss: 0.33479124307632446
Epoch: 11, loss: 0.40468822992639614, eval loss: 0.3669625520706177
Epoch: 12, loss: 0.4031472097770893, eval loss: 0.3790542483329773
Epoch: 13, loss: 0.3999490637794952, eval loss: 0.3285762071609497
Epoch: 14, loss: 0.3966910075955093, eval loss: 0.47249436378479004
Epoch: 15, loss: 0.398924761563685, eval loss: 0.32631322741508484
Epoch: 16, loss: 0.39333598679542775, eval loss: 0.3494357466697693
Epoch: 17, loss: 0.39171727991779337, eval loss: 0.3325425088405609
Epoch: 18, loss: 0.3924749122292269, eval loss: 0.3804912865161896
Epoch: 19, loss: 0.39107736010919325, eval loss: 0.33055201172828674
Epoch: 20, loss: 0.38910490185575325, eval loss: 0.36175477504730225
Epoch: 21, loss: 0.3888053665909683, eval loss: 0.3851958215236664
Epoch: 22, loss: 0.3891541105772194, eval loss: 0.3342621326446533
Epoch: 23, loss: 0.395006064480549, eval loss: 0.3975781500339508
Epoch: 24, loss: 0.3917445738051902, eval loss: 0.3609631061553955
Epoch: 25, loss: 0.39096836443350186, eval loss: 0.3366173505783081
Epoch: 26, loss: 0.39000507650940563, eval loss: 0.337146520614624
Epoch: 27, loss: 0.3895202004822204, eval loss: 0.31569766998291016
Epoch: 28, loss: 0.390698645614757, eval loss: 0.34561654925346375
Epoch: 29, loss: 0.38658624284864346, eval loss: 0.329708456993103
Epoch: 30, loss: 0.3896298167775967, eval loss: 0.3211923837661743
Epoch: 31, loss: 0.3890978611592436, eval loss: 0.3238331377506256
Epoch: 32, loss: 0.38796969676506704, eval loss: 0.37504059076309204
Epoch: 33, loss: 0.3906728437895072, eval loss: 0.3164801299571991
Epoch: 34, loss: 0.387655853918759, eval loss: 0.3521699905395508
Epoch: 35, loss: 0.38801151772495357, eval loss: 0.3407096564769745
Epoch: 36, loss: 0.385973106137244, eval loss: 0.3718394935131073
Epoch: 37, loss: 0.3909782456094399, eval loss: 0.35485324263572693
Epoch: 38, loss: 0.38619702312280424, eval loss: 0.3288825452327728
Epoch: 39, loss: 0.38739232832274867, eval loss: 0.3491758108139038
Epoch: 40, loss: 0.3890554802501356, eval loss: 0.3706338703632355
Epoch: 41, loss: 0.38941953155459486, eval loss: 0.3211977779865265
Epoch: 42, loss: 0.38715111266210445, eval loss: 0.31794238090515137
Epoch: 43, loss: 0.3874003222410101, eval loss: 0.32705217599868774
Epoch: 44, loss: 0.3876816027837049, eval loss: 0.3184594511985779
Epoch: 45, loss: 0.3878711175406352, eval loss: 0.3164461553096771
Epoch: 46, loss: 0.387131150909845, eval loss: 0.337431401014328
Epoch: 47, loss: 0.3882446489628637, eval loss: 0.3263404667377472
Epoch: 48, loss: 0.38610874358928415, eval loss: 0.3374864459037781
Epoch: 49, loss: 0.38750177550893566, eval loss: 0.32717815041542053

Runtime:600.3
KL div untrained: 433194250.5624
KL div trained: 0.0013
