Input args:
Dim: 2
seed: 4
seed_data: 10
/home/samwiq/snpla/seq-posterior-approx-w-nf-dev/mv_gaussian/2d w 5 obs/lunarc
/home/samwiq/snpla/seq-posterior-approx-w-nf-dev/mv_gaussian
Nbr trainable parameters: 17776
start training
Epoch: 0, loss: 0.796402528444305, eval loss: 5.81723165512085
Epoch: 1, loss: 0.501428214320913, eval loss: 0.4604560434818268
Epoch: 2, loss: 0.46695507966913286, eval loss: 0.45997580885887146
Epoch: 3, loss: 0.4522019586105307, eval loss: 0.4940182566642761
Epoch: 4, loss: 0.4419318502896931, eval loss: 0.3788931369781494
Epoch: 5, loss: 0.43142582083062736, eval loss: 0.37647292017936707
Epoch: 6, loss: 0.4211910385248484, eval loss: 0.37664616107940674
Epoch: 7, loss: 0.4153268713860598, eval loss: 0.3740934431552887
Epoch: 8, loss: 0.4112437322332698, eval loss: 0.3535522520542145
Epoch: 9, loss: 0.4062192485993728, eval loss: 0.38803333044052124
Epoch: 10, loss: 0.4061523608234711, eval loss: 0.38986748456954956
Epoch: 11, loss: 0.40136078598327, eval loss: 0.3804074823856354
Epoch: 12, loss: 0.40124184987420447, eval loss: 0.369312047958374
Epoch: 13, loss: 0.3981037372985156, eval loss: 0.38140398263931274
Epoch: 14, loss: 0.39751229523681103, eval loss: 0.3397195041179657
Epoch: 15, loss: 0.39657362985090006, eval loss: 0.41575708985328674
Epoch: 16, loss: 0.3936816970430664, eval loss: 0.3852868974208832
Epoch: 17, loss: 0.3942834447821951, eval loss: 0.3540547490119934
Epoch: 18, loss: 0.3930615263927029, eval loss: 0.3551625907421112
Epoch: 19, loss: 0.3919805349013768, eval loss: 0.3507075309753418
Epoch: 20, loss: 0.3939380133594386, eval loss: 0.37910717725753784
Epoch: 21, loss: 0.39031031701131724, eval loss: 0.33700159192085266
Epoch: 22, loss: 0.38921382080370676, eval loss: 0.34024423360824585
Epoch: 23, loss: 0.3899614162498619, eval loss: 0.3245622515678406
Epoch: 24, loss: 0.387134062461555, eval loss: 0.3352107107639313
Epoch: 25, loss: 0.3886019225794007, eval loss: 0.32917144894599915
Epoch: 26, loss: 0.3870557819190435, eval loss: 0.31529897451400757
Epoch: 27, loss: 0.3887014244159218, eval loss: 0.3717460036277771
Epoch: 28, loss: 0.3869939841576706, eval loss: 0.3340107202529907
Epoch: 29, loss: 0.38765168938669375, eval loss: 0.3463381230831146
Epoch: 30, loss: 0.3871904903071118, eval loss: 0.32273298501968384
Epoch: 31, loss: 0.38646432514098705, eval loss: 0.322174996137619
Epoch: 32, loss: 0.38505120257505043, eval loss: 0.32488784193992615
Epoch: 33, loss: 0.38582760778270314, eval loss: 0.32958000898361206
Epoch: 34, loss: 0.3870833342889091, eval loss: 0.33767446875572205
Epoch: 35, loss: 0.3855644416832365, eval loss: 0.37495729327201843
Epoch: 36, loss: 0.3869137277849677, eval loss: 0.3232199549674988
Epoch: 37, loss: 0.3863207480161509, eval loss: 0.337188720703125
Epoch: 38, loss: 0.38619640803313815, eval loss: 0.3473544716835022
Epoch: 39, loss: 0.3863982996693812, eval loss: 0.37561938166618347
Epoch: 40, loss: 0.3846613154769875, eval loss: 0.3479752242565155
Epoch: 41, loss: 0.38575206139565127, eval loss: 0.3500528335571289
Epoch: 42, loss: 0.38638499623164535, eval loss: 0.3549968898296356
Epoch: 43, loss: 0.3854237433642265, eval loss: 0.3283958435058594
Epoch: 44, loss: 0.3875134737609187, eval loss: 0.3419153690338135
Epoch: 45, loss: 0.3860723388241604, eval loss: 0.3472151458263397
Epoch: 46, loss: 0.38767238308537344, eval loss: 0.3346561789512634
Epoch: 47, loss: 0.3874368979680003, eval loss: 0.34700843691825867
Epoch: 48, loss: 0.3872521941838204, eval loss: 0.3354780972003937
Epoch: 49, loss: 0.3863781495130388, eval loss: 0.3392086923122406

Runtime:589.48
KL div untrained: 125195248858788.94
KL div trained: 0.0247
