Input args:
Dim: 2
seed: 3
seed_data: 10
/home/samwiq/spa/seq-posterior-approx-w-nf-dev/mv_gaussian/low_dim_w_five_obs/lunarc
/home/samwiq/spa/seq-posterior-approx-w-nf-dev
tensor(2.1190, grad_fn=<MeanBackward0>)
tensor(1.4876, grad_fn=<MeanBackward0>)
tensor([ 0.0049,  0.0158,  0.1622, -0.4231,  0.1910, -0.1317, -0.1226,  0.1102,
         0.1620, -0.1539], grad_fn=<MeanBackward1>)
tensor([0.9836, 0.9216, 0.9440, 1.0575, 0.9304, 0.9647, 0.9827, 0.9765, 1.0063,
        1.0418], grad_fn=<StdBackward1>)
tensor([ 2.7419,  1.4270,  1.9009,  0.2732,  1.8506, -0.0556,  2.1935,  1.1706,
         0.1064, -0.9865])
start full training
Iteration: 1
start update likelihood model
Epoch: 0, loss: 11.615835427856446, eval loss: [NA]
Epoch: 1, loss: 7.1437466796875, eval loss: [NA]
Epoch: 2, loss: 7.049817016601563, eval loss: [NA]
Epoch: 3, loss: 6.998476455688476, eval loss: [NA]
Epoch: 4, loss: 6.956400387573242, eval loss: [NA]
Epoch: 5, loss: 6.923790789794922, eval loss: [NA]
Epoch: 6, loss: 6.917021157836914, eval loss: [NA]
Epoch: 7, loss: 6.906045806884766, eval loss: [NA]
Epoch: 8, loss: 6.900809982299805, eval loss: [NA]
Epoch: 9, loss: 6.8885354217529295, eval loss: [NA]
Epoch: 10, loss: 6.85159736328125, eval loss: [NA]
Epoch: 11, loss: 6.6132265563964845, eval loss: [NA]
Epoch: 12, loss: 6.328794468688965, eval loss: [NA]
Epoch: 13, loss: 6.026717990112305, eval loss: [NA]
Epoch: 14, loss: 5.90343304901123, eval loss: [NA]
Epoch: 15, loss: 5.86067294921875, eval loss: [NA]
Epoch: 16, loss: 5.839380311584472, eval loss: [NA]
Epoch: 17, loss: 5.811416677856445, eval loss: [NA]
Epoch: 18, loss: 5.789096284484863, eval loss: [NA]
Epoch: 19, loss: 5.787232308959961, eval loss: [NA]
Epoch: 20, loss: 5.76279769897461, eval loss: [NA]
Epoch: 21, loss: 5.78959236907959, eval loss: [NA]
Epoch: 22, loss: 5.788611505126953, eval loss: [NA]
Epoch: 23, loss: 5.774555187988281, eval loss: [NA]
Epoch: 24, loss: 5.7374711532592775, eval loss: [NA]
start update posterior model from prior pred - hot start
Epoch: 0, loss: 2.198381671011448, eval loss: [NA]
Epoch: 1, loss: 0.9027824556827545, eval loss: [NA]
Epoch: 2, loss: 0.7151227223873139, eval loss: [NA]
Epoch: 3, loss: 0.6085088802874088, eval loss: [NA]
Epoch: 4, loss: 0.5505198341608047, eval loss: [NA]
start update posterior model
Epoch: 0, loss: 7.704088079929352, eval loss: [NA]
Epoch: 1, loss: 7.68619729757309, eval loss: [NA]
Epoch: 2, loss: 7.682384881973267, eval loss: [NA]
Epoch: 3, loss: 7.67874507188797, eval loss: [NA]
Epoch: 4, loss: 7.6846440362930295, eval loss: [NA]
Epoch: 5, loss: 7.677774696350098, eval loss: [NA]
Epoch: 6, loss: 7.661046969890594, eval loss: [NA]
Epoch: 7, loss: 7.695018994808197, eval loss: [NA]
Epoch: 8, loss: 7.689910819530487, eval loss: [NA]
Epoch: 9, loss: 7.7014766120910645, eval loss: [NA]
Epoch: 10, loss: 7.67437629699707, eval loss: [NA]
Epoch: 11, loss: 7.679686386585235, eval loss: [NA]
Epoch: 12, loss: 7.664190583229065, eval loss: [NA]
Epoch: 13, loss: 7.669732689857483, eval loss: [NA]
Epoch: 14, loss: 7.682917716503144, eval loss: [NA]
Epoch: 15, loss: 7.701609544754028, eval loss: [NA]
Epoch: 16, loss: 7.676036703586578, eval loss: [NA]
Epoch: 17, loss: 7.694959845542908, eval loss: [NA]
Epoch: 18, loss: 7.680212717056275, eval loss: [NA]
Epoch: 19, loss: 7.682308866977691, eval loss: [NA]
Epoch: 20, loss: 7.690388314723968, eval loss: [NA]
Epoch: 21, loss: 7.6730650568008425, eval loss: [NA]
Epoch: 22, loss: 7.699965784549713, eval loss: [NA]
Epoch: 23, loss: 7.702982380390167, eval loss: [NA]
Epoch: 24, loss: 7.660785164833069, eval loss: [NA]
Iteration: 2
start update likelihood model
Epoch: 0, loss: 5.65459309387207, eval loss: [NA]
Epoch: 1, loss: 5.671425094604492, eval loss: [NA]
Epoch: 2, loss: 5.639200187683105, eval loss: [NA]
Epoch: 3, loss: 5.649144776916504, eval loss: [NA]
Epoch: 4, loss: 5.6477738388061525, eval loss: [NA]
Epoch: 5, loss: 5.644805752563476, eval loss: [NA]
Epoch: 6, loss: 5.657913903808594, eval loss: [NA]
Epoch: 7, loss: 5.626209284973145, eval loss: [NA]
Epoch: 8, loss: 5.651334881591797, eval loss: [NA]
Epoch: 9, loss: 5.61311912689209, eval loss: [NA]
Epoch: 10, loss: 5.637828587341309, eval loss: [NA]
Epoch: 11, loss: 5.654635383605957, eval loss: [NA]
Epoch: 12, loss: 5.6229614166259765, eval loss: [NA]
Epoch: 13, loss: 5.62620145111084, eval loss: [NA]
Epoch: 14, loss: 5.628659367370606, eval loss: [NA]
Epoch: 15, loss: 5.640202825927735, eval loss: [NA]
Epoch: 16, loss: 5.629216972351074, eval loss: [NA]
Epoch: 17, loss: 5.654059516906738, eval loss: [NA]
Epoch: 18, loss: 5.617160261535645, eval loss: [NA]
Epoch: 19, loss: 5.618636714172363, eval loss: [NA]
Epoch: 20, loss: 5.64212963104248, eval loss: [NA]
Epoch: 21, loss: 5.612744204711914, eval loss: [NA]
Epoch: 22, loss: 5.625876629638672, eval loss: [NA]
Epoch: 23, loss: 5.636174006652832, eval loss: [NA]
Epoch: 24, loss: 5.624642753601075, eval loss: [NA]
start update posterior model
Epoch: 0, loss: 7.664765367507934, eval loss: [NA]
Epoch: 1, loss: 7.67055956363678, eval loss: [NA]
Epoch: 2, loss: 7.6517380785942075, eval loss: [NA]
Epoch: 3, loss: 7.662033336162567, eval loss: [NA]
Epoch: 4, loss: 7.675682094097137, eval loss: [NA]
Epoch: 5, loss: 7.6609098958969115, eval loss: [NA]
Epoch: 6, loss: 7.65807605266571, eval loss: [NA]
Epoch: 7, loss: 7.6608925366401674, eval loss: [NA]
Epoch: 8, loss: 7.668929545879364, eval loss: [NA]
Epoch: 9, loss: 7.665281348228454, eval loss: [NA]
Epoch: 10, loss: 7.63517466545105, eval loss: [NA]
Epoch: 11, loss: 7.653841979503632, eval loss: [NA]
Epoch: 12, loss: 7.666909511089325, eval loss: [NA]
Epoch: 13, loss: 7.663229553699494, eval loss: [NA]
Epoch: 14, loss: 7.670031888484955, eval loss: [NA]
Epoch: 15, loss: 7.6551860070228575, eval loss: [NA]
Epoch: 16, loss: 7.668327379226684, eval loss: [NA]
Epoch: 17, loss: 7.663222260475159, eval loss: [NA]
