Input args:
Dim: 2
seed: 46
seed_data: 10
/home/samwiq/snpla/seq-posterior-approx-w-nf-dev/mv_gaussian/low_dim_w_five_obs/lunarc
/home/samwiq/snpla/seq-posterior-approx-w-nf-dev
Nbr trainable parameters: 17776
start training
Epoch: 0, loss: 0.8722202920448034, eval loss: 6.95913028717041
Epoch: 1, loss: 0.5057284276257269, eval loss: 0.6408021450042725
Epoch: 2, loss: 0.468183460040018, eval loss: 0.4121059477329254
Epoch: 3, loss: 0.448676419853, eval loss: 0.41894152760505676
Epoch: 4, loss: 0.43200920554983896, eval loss: 0.4256587326526642
Epoch: 5, loss: 0.42742700069909917, eval loss: 0.43051043152809143
Epoch: 6, loss: 0.419676944531966, eval loss: 0.37997210025787354
Epoch: 7, loss: 0.4154842328780796, eval loss: 0.3771485686302185
Epoch: 8, loss: 0.41155906688189137, eval loss: 0.37992429733276367
Epoch: 9, loss: 0.4069192826205835, eval loss: 0.3822533190250397
Epoch: 10, loss: 0.4026812330482062, eval loss: 0.42830562591552734
Epoch: 11, loss: 0.40153311161440797, eval loss: 0.39679551124572754
Epoch: 12, loss: 0.40013257246602735, eval loss: 0.3805575966835022
Epoch: 13, loss: 0.39697959739809446, eval loss: 0.4182756841182709
Epoch: 14, loss: 0.3964298695244361, eval loss: 0.4017302691936493
Epoch: 15, loss: 0.39233185583900193, eval loss: 0.3427703380584717
Epoch: 16, loss: 0.3914268426312628, eval loss: 0.37277114391326904
Epoch: 17, loss: 0.3933235774550121, eval loss: 0.35204991698265076
Epoch: 18, loss: 0.38565598203684204, eval loss: 0.3814164996147156
Epoch: 19, loss: 0.39053784819407156, eval loss: 0.39328238368034363
Epoch: 20, loss: 0.3872805031191092, eval loss: 0.35066747665405273
Epoch: 21, loss: 0.3878302901267307, eval loss: 0.3539276123046875
Epoch: 22, loss: 0.38358253814512866, eval loss: 0.366455078125
Epoch: 23, loss: 0.3857765851679142, eval loss: 0.35480138659477234
Epoch: 24, loss: 0.38506623642286286, eval loss: 0.3513905704021454
Epoch: 25, loss: 0.38636170463520103, eval loss: 0.33766406774520874
Epoch: 26, loss: 0.3849503303747406, eval loss: 0.3481637239456177
Epoch: 27, loss: 0.38437513874756407, eval loss: 0.3837474286556244
Epoch: 28, loss: 0.38361289143678734, eval loss: 0.3718322217464447
Epoch: 29, loss: 0.38353850839208464, eval loss: 0.3882872760295868
Epoch: 30, loss: 0.38315266720223007, eval loss: 0.4215835630893707
Epoch: 31, loss: 0.3819069434094126, eval loss: 0.37233343720436096
Epoch: 32, loss: 0.3838738413574174, eval loss: 0.3703959882259369
Epoch: 33, loss: 0.38486976596905154, eval loss: 0.3533874452114105
Epoch: 34, loss: 0.3854331706826633, eval loss: 0.3511524796485901
Epoch: 35, loss: 0.3846577000245452, eval loss: 0.3708797097206116
Epoch: 36, loss: 0.38282741635804995, eval loss: 0.3766184449195862
Epoch: 37, loss: 0.38303494587686143, eval loss: 0.38160011172294617
Epoch: 38, loss: 0.38403508627990957, eval loss: 0.35584527254104614
Epoch: 39, loss: 0.3835687103247619, eval loss: 0.3464948534965515
Epoch: 40, loss: 0.3835889179882361, eval loss: 0.35290032625198364
Epoch: 41, loss: 0.384205591850332, eval loss: 0.3467535674571991
Epoch: 42, loss: 0.3849026783161389, eval loss: 0.36354491114616394
Epoch: 43, loss: 0.3851221136344247, eval loss: 0.37021368741989136
Epoch: 44, loss: 0.3863519063941203, eval loss: 0.3541850447654724
Epoch: 45, loss: 0.386810174381244, eval loss: 0.42622143030166626
Epoch: 46, loss: 0.38589658926993253, eval loss: 0.35015490651130676
Epoch: 47, loss: 0.38591088795277756, eval loss: 0.3516558110713959
Epoch: 48, loss: 0.3864938172751863, eval loss: 0.34658950567245483
Epoch: 49, loss: 0.38713990084288524, eval loss: 0.3366249203681946

Runtime:579.25
KL div untrained: 116321812853.5948
KL div trained: 0.0028
