Input args:
Dim: 2
seed: 3
seed_data: 10
/home/samwiq/snpla/seq-posterior-approx-w-nf-dev/mv_gaussian/low_dim_w_five_obs/lunarc
/home/samwiq/snpla/seq-posterior-approx-w-nf-dev
Nbr trainable parameters: 17776
start training
Epoch: 0, loss: 0.7915082858136157, eval loss: 7.094268321990967
Epoch: 1, loss: 0.48706197779625654, eval loss: 0.7002720832824707
Epoch: 2, loss: 0.4581367764569586, eval loss: 0.5278396606445312
Epoch: 3, loss: 0.4420125052705407, eval loss: 0.4862613081932068
Epoch: 4, loss: 0.4300869844428962, eval loss: 0.41573354601860046
Epoch: 5, loss: 0.42480176518089136, eval loss: 0.47481444478034973
Epoch: 6, loss: 0.4170090861362405, eval loss: 0.39478832483291626
Epoch: 7, loss: 0.41013618874014357, eval loss: 0.4370118975639343
Epoch: 8, loss: 0.40517354749143125, eval loss: 0.373270720243454
Epoch: 9, loss: 0.4013345226261299, eval loss: 0.3938334286212921
Epoch: 10, loss: 0.4001131920838816, eval loss: 0.38809534907341003
Epoch: 11, loss: 0.39685225661145523, eval loss: 0.4344119727611542
Epoch: 12, loss: 0.393709634518018, eval loss: 0.3935893476009369
Epoch: 13, loss: 0.3937869390704145, eval loss: 0.38898706436157227
Epoch: 14, loss: 0.3923305445560254, eval loss: 0.4299207329750061
Epoch: 15, loss: 0.3910397833393654, eval loss: 0.38757312297821045
Epoch: 16, loss: 0.38858713087029173, eval loss: 0.39863476157188416
Epoch: 17, loss: 0.388429905155499, eval loss: 0.3851705491542816
Epoch: 18, loss: 0.38878034060588107, eval loss: 0.36920779943466187
Epoch: 19, loss: 0.38853156645374837, eval loss: 0.42700520157814026
Epoch: 20, loss: 0.3863297290298215, eval loss: 0.3951282203197479
Epoch: 21, loss: 0.3877086086620693, eval loss: 0.38010066747665405
Epoch: 22, loss: 0.3840673155283366, eval loss: 0.36862894892692566
Epoch: 23, loss: 0.3848989434944815, eval loss: 0.36861586570739746
Epoch: 24, loss: 0.38560459767468275, eval loss: 0.3819039463996887
Epoch: 25, loss: 0.38500542141613553, eval loss: 0.38476014137268066
Epoch: 26, loss: 0.382302601511401, eval loss: 0.371894508600235
Epoch: 27, loss: 0.3826527468288259, eval loss: 0.3778379261493683
Epoch: 28, loss: 0.3837671957946441, eval loss: 0.39164528250694275
Epoch: 29, loss: 0.3836834719317994, eval loss: 0.3589102029800415
Epoch: 30, loss: 0.3826305950040114, eval loss: 0.3677363693714142
Epoch: 31, loss: 0.381873395145376, eval loss: 0.4113656282424927
Epoch: 32, loss: 0.38438191569639457, eval loss: 0.3660091459751129
Epoch: 33, loss: 0.38435834834817795, eval loss: 0.367106169462204
Epoch: 34, loss: 0.38211991989006494, eval loss: 0.38516464829444885
Epoch: 35, loss: 0.38235176009380667, eval loss: 0.3538300395011902
Epoch: 36, loss: 0.38078086422465274, eval loss: 0.37002867460250854
Epoch: 37, loss: 0.383004911279495, eval loss: 0.3693491518497467
Epoch: 38, loss: 0.38140491870522963, eval loss: 0.40092232823371887
Epoch: 39, loss: 0.3825830060550652, eval loss: 0.36849308013916016
Epoch: 40, loss: 0.3817604658487835, eval loss: 0.35849758982658386
Epoch: 41, loss: 0.38300617218395927, eval loss: 0.36607611179351807
Epoch: 42, loss: 0.3845371905727734, eval loss: 0.36773252487182617
Epoch: 43, loss: 0.38447891059564426, eval loss: 0.3870275616645813
Epoch: 44, loss: 0.38461606239929097, eval loss: 0.38195207715034485
Epoch: 45, loss: 0.3838726618612418, eval loss: 0.38165825605392456
Epoch: 46, loss: 0.3834667810942483, eval loss: 0.3635406494140625
Epoch: 47, loss: 0.38266345475294655, eval loss: 0.37214362621307373
Epoch: 48, loss: 0.38311346589180173, eval loss: 0.3715367317199707
Epoch: 49, loss: 0.3843992528627859, eval loss: 0.35984593629837036

Runtime:653.85
KL div untrained: 4621065528343529.0
KL div trained: 0.0016
