Input args:
Dim: 2
seed: 6
seed_data: 10
/home/samwiq/spa/seq-posterior-approx-w-nf-dev/mv_gaussian/low_dim_w_five_obs/lunarc
/home/samwiq/spa/seq-posterior-approx-w-nf-dev
Nbr trainable parameters: 17776
start training
Epoch: 0, loss: 0.817832930185832, eval loss: 7.039997577667236
Epoch: 1, loss: 0.4938084310619161, eval loss: 0.5487949848175049
Epoch: 2, loss: 0.45551789560355244, eval loss: 0.45442235469818115
Epoch: 3, loss: 0.44604388129897415, eval loss: 0.47006863355636597
Epoch: 4, loss: 0.4340537119610235, eval loss: 0.3903246819972992
Epoch: 5, loss: 0.421976099323947, eval loss: 0.36261826753616333
Epoch: 6, loss: 0.41312702828389775, eval loss: 0.36521226167678833
Epoch: 7, loss: 0.4072072447708342, eval loss: 0.41496193408966064
Epoch: 8, loss: 0.4078243066582945, eval loss: 0.35685205459594727
Epoch: 9, loss: 0.3985344837253797, eval loss: 0.35871511697769165
Epoch: 10, loss: 0.3977239034653758, eval loss: 0.3592994511127472
Epoch: 11, loss: 0.3946338950115023, eval loss: 0.4115239977836609
Epoch: 12, loss: 0.3964108654897427, eval loss: 0.35150066018104553
Epoch: 13, loss: 0.39170122870476914, eval loss: 0.3374338150024414
Epoch: 14, loss: 0.3886274538257567, eval loss: 0.3194389343261719
Epoch: 15, loss: 0.39225813222234135, eval loss: 0.33863991498947144
Epoch: 16, loss: 0.38846019781252833, eval loss: 0.33459731936454773
Epoch: 17, loss: 0.38998230585828425, eval loss: 0.34337395429611206
Epoch: 18, loss: 0.39111860629185685, eval loss: 0.3364127278327942
Epoch: 19, loss: 0.3875848949767533, eval loss: 0.3257443308830261
Epoch: 20, loss: 0.3884394853377307, eval loss: 0.3546821177005768
Epoch: 21, loss: 0.38545161998255933, eval loss: 0.37580883502960205
Epoch: 22, loss: 0.3849303256041094, eval loss: 0.35327228903770447
Epoch: 23, loss: 0.3836435433186125, eval loss: 0.363283634185791
Epoch: 24, loss: 0.3857605865153528, eval loss: 0.352265864610672
Epoch: 25, loss: 0.3831184305773058, eval loss: 0.3290388584136963
Epoch: 26, loss: 0.38410207212142267, eval loss: 0.34769207239151
Epoch: 27, loss: 0.38361496054509187, eval loss: 0.3376893997192383
Epoch: 28, loss: 0.38160887856851333, eval loss: 0.3983815014362335
Epoch: 29, loss: 0.38272708336648065, eval loss: 0.31477388739585876
Epoch: 30, loss: 0.3813026228031958, eval loss: 0.32398107647895813
Epoch: 31, loss: 0.3835947497469897, eval loss: 0.3286542594432831
Epoch: 32, loss: 0.38301804124619593, eval loss: 0.3354429304599762
Epoch: 33, loss: 0.3824204423424089, eval loss: 0.36097338795661926
Epoch: 34, loss: 0.38367963168304414, eval loss: 0.3899948000907898
Epoch: 35, loss: 0.38152892720041565, eval loss: 0.32901817560195923
Epoch: 36, loss: 0.3824846875941148, eval loss: 0.32641103863716125
Epoch: 37, loss: 0.3822817375801242, eval loss: 0.3412849009037018
Epoch: 38, loss: 0.38198637124034573, eval loss: 0.341278612613678
Epoch: 39, loss: 0.38439924516074825, eval loss: 0.34104225039482117
Epoch: 40, loss: 0.3846792985027423, eval loss: 0.3256291151046753
Epoch: 41, loss: 0.3840169038041495, eval loss: 0.32559555768966675
Epoch: 42, loss: 0.38614560215894017, eval loss: 0.3168421685695648
Epoch: 43, loss: 0.3844473734556232, eval loss: 0.36347973346710205
Epoch: 44, loss: 0.3841930235896143, eval loss: 0.31686460971832275
Epoch: 45, loss: 0.38616075787256704, eval loss: 0.3308612108230591
Epoch: 46, loss: 0.38501867017697805, eval loss: 0.3428032100200653
Epoch: 47, loss: 0.3840046187266125, eval loss: 0.3544093072414398
Epoch: 48, loss: 0.38503046380108574, eval loss: 0.3366904556751251
Epoch: 49, loss: 0.38737682775608845, eval loss: 0.36773163080215454

Runtime:627.63
KL div untrained: 1660906010175061.8
KL div trained: 0.0048
