Input args:
Dim: 2
seed: 25
seed_data: 10
/home/samwiq/spa/seq-posterior-approx-w-nf-dev/mv_gaussian/low_dim_w_five_obs/lunarc
/home/samwiq/spa/seq-posterior-approx-w-nf-dev
Nbr trainable parameters: 17776
start training
Epoch: 0, loss: 0.8323195820301771, eval loss: 7.145091533660889
Epoch: 1, loss: 0.487453972735384, eval loss: 0.4846164286136627
Epoch: 2, loss: 0.44507732255384325, eval loss: 0.5338788032531738
Epoch: 3, loss: 0.43168123849551193, eval loss: 0.47480839490890503
Epoch: 4, loss: 0.42167228589009026, eval loss: 0.4391763508319855
Epoch: 5, loss: 0.41580051934928636, eval loss: 0.37268632650375366
Epoch: 6, loss: 0.40838079392655346, eval loss: 0.4160136282444
Epoch: 7, loss: 0.402017749180086, eval loss: 0.39708659052848816
Epoch: 8, loss: 0.39834442173363643, eval loss: 0.4297589957714081
Epoch: 9, loss: 0.39322019471641395, eval loss: 0.4213859438896179
Epoch: 10, loss: 0.3907927370309244, eval loss: 0.3862307667732239
Epoch: 11, loss: 0.3888299136835849, eval loss: 0.4327841103076935
Epoch: 12, loss: 0.38517701096752716, eval loss: 0.3644864559173584
Epoch: 13, loss: 0.3862283611437306, eval loss: 0.37084081768989563
Epoch: 14, loss: 0.3808279833763663, eval loss: 0.3516964614391327
Epoch: 15, loss: 0.38322197596047775, eval loss: 0.39534634351730347
Epoch: 16, loss: 0.37945089415530675, eval loss: 0.38786086440086365
Epoch: 17, loss: 0.3832555646484252, eval loss: 0.4160956144332886
Epoch: 18, loss: 0.38079271828897615, eval loss: 0.3883373737335205
Epoch: 19, loss: 0.3803517711820314, eval loss: 0.38887181878089905
Epoch: 20, loss: 0.37682088648405626, eval loss: 0.34934335947036743
Epoch: 21, loss: 0.37819274511712136, eval loss: 0.3970054090023041
Epoch: 22, loss: 0.37575938489244437, eval loss: 0.3986378014087677
Epoch: 23, loss: 0.37467138248088305, eval loss: 0.37461474537849426
Epoch: 24, loss: 0.37702110929763877, eval loss: 0.35787099599838257
Epoch: 25, loss: 0.373840808206005, eval loss: 0.3936429023742676
Epoch: 26, loss: 0.373531376698229, eval loss: 0.3648754060268402
Epoch: 27, loss: 0.3742852300818777, eval loss: 0.3540686368942261
Epoch: 28, loss: 0.3732317013747524, eval loss: 0.36244863271713257
Epoch: 29, loss: 0.37292126190295677, eval loss: 0.3648267984390259
Epoch: 30, loss: 0.3722180862195637, eval loss: 0.3551950752735138
Epoch: 31, loss: 0.37381966707645914, eval loss: 0.37418657541275024
Epoch: 32, loss: 0.3737848592689943, eval loss: 0.46321308612823486
Epoch: 33, loss: 0.3731538216302579, eval loss: 0.3947658836841583
Epoch: 34, loss: 0.3752656482288148, eval loss: 0.3747965395450592
Epoch: 35, loss: 0.3734614659791987, eval loss: 0.3610261082649231
Epoch: 36, loss: 0.37279955135600173, eval loss: 0.3676284849643707
Epoch: 37, loss: 0.373479952767666, eval loss: 0.35412585735321045
Epoch: 38, loss: 0.37248478129738943, eval loss: 0.3743794560432434
Epoch: 39, loss: 0.3738534373188304, eval loss: 0.36750462651252747
Epoch: 40, loss: 0.3729700306049926, eval loss: 0.37044090032577515
Epoch: 41, loss: 0.3749959389345895, eval loss: 0.3669467270374298
Epoch: 42, loss: 0.3765139173623902, eval loss: 0.3493744432926178
Epoch: 43, loss: 0.37555829890072345, eval loss: 0.3708434998989105
Epoch: 44, loss: 0.3756742390262662, eval loss: 0.36488157510757446
Epoch: 45, loss: 0.37360544238530563, eval loss: 0.3683330714702606
Epoch: 46, loss: 0.3755515972938156, eval loss: 0.36097821593284607
Epoch: 47, loss: 0.37562077514390696, eval loss: 0.3650495707988739
Epoch: 48, loss: 0.3762107876124719, eval loss: 0.3868638873100281
Epoch: 49, loss: 0.3745916177221807, eval loss: 0.366150438785553

Runtime:620.92
KL div untrained: 3.435309805890523e+17
KL div trained: 0.0086
