Input args:
Dim: 2
seed: 20
seed_data: 10
/home/samwiq/spa/seq-posterior-approx-w-nf-dev/mv_gaussian/low_dim_w_five_obs/lunarc
/home/samwiq/spa/seq-posterior-approx-w-nf-dev
Nbr trainable parameters: 17776
start training
Epoch: 0, loss: 0.7797187907993793, eval loss: 6.9412713050842285
Epoch: 1, loss: 0.49206492823548614, eval loss: 0.5023372769355774
Epoch: 2, loss: 0.4615920282455136, eval loss: 0.38428112864494324
Epoch: 3, loss: 0.44738767787115646, eval loss: 0.42722252011299133
Epoch: 4, loss: 0.4359181738039479, eval loss: 0.3611021041870117
Epoch: 5, loss: 0.4220619834456738, eval loss: 0.38296276330947876
Epoch: 6, loss: 0.41776422812137753, eval loss: 0.35320985317230225
Epoch: 7, loss: 0.409075202208478, eval loss: 0.3956938087940216
Epoch: 8, loss: 0.40526262770887117, eval loss: 0.3813689053058624
Epoch: 9, loss: 0.4010304146457929, eval loss: 0.37724629044532776
Epoch: 10, loss: 0.3998806875833543, eval loss: 0.34621983766555786
Epoch: 11, loss: 0.40039997314888753, eval loss: 0.3334072232246399
Epoch: 12, loss: 0.39534101766636015, eval loss: 0.32853826880455017
Epoch: 13, loss: 0.39795884680919696, eval loss: 0.45474520325660706
Epoch: 14, loss: 0.393671630591125, eval loss: 0.38826340436935425
Epoch: 15, loss: 0.39075757612416057, eval loss: 0.3737078905105591
Epoch: 16, loss: 0.39261131799146826, eval loss: 0.3598008155822754
Epoch: 17, loss: 0.3893206452918821, eval loss: 0.3554561734199524
Epoch: 18, loss: 0.3893709491705522, eval loss: 0.34322115778923035
Epoch: 19, loss: 0.39056399616296406, eval loss: 0.37435904145240784
Epoch: 20, loss: 0.38896805155847686, eval loss: 0.33065536618232727
Epoch: 21, loss: 0.38765005388704593, eval loss: 0.3476569354534149
Epoch: 22, loss: 0.3895776418716196, eval loss: 0.3347950279712677
Epoch: 23, loss: 0.3870780058731907, eval loss: 0.3399573862552643
Epoch: 24, loss: 0.38675564390141515, eval loss: 0.35864073038101196
Epoch: 25, loss: 0.3837255538033787, eval loss: 0.3493214547634125
Epoch: 26, loss: 0.3837044572888408, eval loss: 0.3580847382545471
Epoch: 27, loss: 0.3858528300683247, eval loss: 0.3315626084804535
Epoch: 28, loss: 0.3853124944632873, eval loss: 0.33980417251586914
Epoch: 29, loss: 0.38284435435474734, eval loss: 0.3532532751560211
Epoch: 30, loss: 0.3842855205578962, eval loss: 0.3376946747303009
Epoch: 31, loss: 0.38407454919361045, eval loss: 0.3276050388813019
Epoch: 32, loss: 0.3841766683068363, eval loss: 0.32979443669319153
Epoch: 33, loss: 0.38438665001565825, eval loss: 0.3554476201534271
Epoch: 34, loss: 0.3855540747888153, eval loss: 0.3419248163700104
Epoch: 35, loss: 0.3835651865345426, eval loss: 0.3501546382904053
Epoch: 36, loss: 0.3836154982697917, eval loss: 0.3427620530128479
Epoch: 37, loss: 0.384310158786393, eval loss: 0.3629428744316101
Epoch: 38, loss: 0.382620435556164, eval loss: 0.3271326720714569
Epoch: 39, loss: 0.38485498261623435, eval loss: 0.3411915600299835
Epoch: 40, loss: 0.38567413727287203, eval loss: 0.3447796702384949
Epoch: 41, loss: 0.38544570994410604, eval loss: 0.37802407145500183
Epoch: 42, loss: 0.38405125761961245, eval loss: 0.3309616148471832
Epoch: 43, loss: 0.3857730544224614, eval loss: 0.3285480737686157
Epoch: 44, loss: 0.3857581581696286, eval loss: 0.3352614641189575
Epoch: 45, loss: 0.38455682444327977, eval loss: 0.36016547679901123
Epoch: 46, loss: 0.3866487832297571, eval loss: 0.3208124041557312
Epoch: 47, loss: 0.3868188887508586, eval loss: 0.34097111225128174
Epoch: 48, loss: 0.3875165842307615, eval loss: 0.32934898138046265
Epoch: 49, loss: 0.38755290945147863, eval loss: 0.3410804271697998

Runtime:623.22
KL div untrained: 2277481443431491.5
KL div trained: 0.0142
