Input args:
Dim: 2
seed: 10
seed_data: 10
/home/samwiq/spa/seq-posterior-approx-w-nf-dev/mv_gaussian/2d w 5 obs/lunarc
/home/samwiq/spa/seq-posterior-approx-w-nf-dev/mv_gaussian
Nbr trainable parameters: 17776
start training
Epoch: 0, loss: 0.8573352496232838, eval loss: 6.7466139793396
Epoch: 1, loss: 0.5004532065894455, eval loss: 0.5650019645690918
Epoch: 2, loss: 0.4670805367711, eval loss: 0.4420534074306488
Epoch: 3, loss: 0.45080608195858074, eval loss: 0.44588756561279297
Epoch: 4, loss: 0.4350048187171342, eval loss: 0.4256957769393921
Epoch: 5, loss: 0.4256132391560823, eval loss: 0.40495428442955017
Epoch: 6, loss: 0.421378680128837, eval loss: 0.4173813462257385
Epoch: 7, loss: 0.40998574908124286, eval loss: 0.3554448187351227
Epoch: 8, loss: 0.4059562745434232, eval loss: 0.4746561050415039
Epoch: 9, loss: 0.4056271809199825, eval loss: 0.40201446413993835
Epoch: 10, loss: 0.4017357371692196, eval loss: 0.4039810299873352
Epoch: 11, loss: 0.3968092695220548, eval loss: 0.36281007528305054
Epoch: 12, loss: 0.39567465428874127, eval loss: 0.3672545254230499
Epoch: 13, loss: 0.3935624659166206, eval loss: 0.3733889162540436
Epoch: 14, loss: 0.3926313517149538, eval loss: 0.3709934949874878
Epoch: 15, loss: 0.39097771431523143, eval loss: 0.38163942098617554
Epoch: 16, loss: 0.3910410916832916, eval loss: 0.35729822516441345
Epoch: 17, loss: 0.38980158877180654, eval loss: 0.352173775434494
Epoch: 18, loss: 0.3892164597385272, eval loss: 0.3697623014450073
Epoch: 19, loss: 0.38478089231881313, eval loss: 0.3536677062511444
Epoch: 20, loss: 0.3863706323050428, eval loss: 0.35757026076316833
Epoch: 21, loss: 0.3853196366563679, eval loss: 0.3625084161758423
Epoch: 22, loss: 0.3846803366749373, eval loss: 0.3571230173110962
Epoch: 23, loss: 0.3872505003889546, eval loss: 0.36342260241508484
Epoch: 24, loss: 0.38596113840001633, eval loss: 0.35855814814567566
Epoch: 25, loss: 0.386266916616878, eval loss: 0.3693104386329651
Epoch: 26, loss: 0.3868670736439526, eval loss: 0.3689609169960022
Epoch: 27, loss: 0.38506138863100203, eval loss: 0.3754707872867584
Epoch: 28, loss: 0.3828962398022122, eval loss: 0.39278218150138855
Epoch: 29, loss: 0.38328445686376655, eval loss: 0.38847431540489197
Epoch: 30, loss: 0.38617364492172784, eval loss: 0.35833948850631714
Epoch: 31, loss: 0.38664450733922423, eval loss: 0.3860263228416443
Epoch: 32, loss: 0.38396306125097907, eval loss: 0.3895593583583832
Epoch: 33, loss: 0.38508274713298307, eval loss: 0.35214436054229736
Epoch: 34, loss: 0.38588434327743015, eval loss: 0.36095142364501953
Epoch: 35, loss: 0.38640035660893773, eval loss: 0.37002822756767273
Epoch: 36, loss: 0.3855312861711718, eval loss: 0.3402114510536194
Epoch: 37, loss: 0.38428016115925856, eval loss: 0.3672083020210266
Epoch: 38, loss: 0.38664567752202855, eval loss: 0.3761260211467743
Epoch: 39, loss: 0.3853552730232332, eval loss: 0.35632094740867615
Epoch: 40, loss: 0.386126330094412, eval loss: 0.3400481343269348
Epoch: 41, loss: 0.3872448948450619, eval loss: 0.3814126253128052
Epoch: 42, loss: 0.3850279237446375, eval loss: 0.36636418104171753
Epoch: 43, loss: 0.3872842797524936, eval loss: 0.3464897572994232
Epoch: 44, loss: 0.38627474432694725, eval loss: 0.34606194496154785
Epoch: 45, loss: 0.38698906712874304, eval loss: 0.3479597866535187
Epoch: 46, loss: 0.3857126850524219, eval loss: 0.35589781403541565
Epoch: 47, loss: 0.3870086559286574, eval loss: 0.3605334758758545
Epoch: 48, loss: 0.3853801103832666, eval loss: 0.3632585406303406
Epoch: 49, loss: 0.3872200744706788, eval loss: 0.35914933681488037

Runtime:617.05
KL div untrained: 378.8728
KL div trained: 0.0102
